psgc10,psgc9,name,level,city_class,income_class,province,region,old_names
0804813000,084813000,Mondragon,Mun,,3rd,Northern Samar,Region VIII (Eastern Visayas),
0804814000,084814000,Palapag,Mun,,3rd,Northern Samar,Region VIII (Eastern Visayas),
0804815000,084815000,Pambujan,Mun,,4th,Northern Samar,Region VIII (Eastern Visayas),
0804816000,084816000,Rosario,Mun,,5th,Northern Samar,Region VIII (Eastern Visayas),
0804817000,084817000,San Antonio,Mun,,5th,Northern Samar,Region VIII (Eastern Visayas),
0804818000,084818000,San Isidro,Mun,,4th,Northern Samar,Region VIII (Eastern Visayas),
0804819000,084819000,San Jose,Mun,,5th,Northern Samar,Region VIII (Eastern Visayas),
0804820000,084820000,San Roque,Mun,,4th,Northern Samar,Region VIII (Eastern Visayas),
0804821000,084821000,San Vicente,Mun,,6th,Northern Samar,Region VIII (Eastern Visayas),
0804822000,084822000,Silvino Lobos,Mun,,4th,Northern Samar,Region VIII (Eastern Visayas),
0804823000,084823000,Victoria,Mun,,5th,Northern Samar,Region VIII (Eastern Visayas),
0804824000,084824000,Lope De Vega,Mun,,4th,Northern Samar,Region VIII (Eastern Visayas),
0806001000,086001000,Almagro,Mun,,5th,Samar,Region VIII (Eastern Visayas),
0806002000,086002000,Basey,Mun,,1st,Samar,Region VIII (Eastern Visayas),
0806003000,086003000,City of Calbayog,City,CC,1st,Samar,Region VIII (Eastern Visayas),
0806004000,086004000,Calbiga,Mun,,4th,Samar,Region VIII (Eastern Visayas),
0806005000,086005000,City of Catbalogan ,City,CC,5th,Samar,Region VIII (Eastern Visayas),
0806006000,086006000,Daram,Mun,,3rd,Samar,Region VIII (Eastern Visayas),
0806007000,086007000,Gandara,Mun,,2nd,Samar,Region VIII (Eastern Visayas),
0806008000,086008000,Hinabangan,Mun,,4th*,Samar,Region VIII (Eastern Visayas),
0806009000,086009000,Jiabong,Mun,,5th,Samar,Region VIII (Eastern Visayas),
0806010000,086010000,Marabut,Mun,,5th,Samar,Region VIII (Eastern Visayas),
0806011000,086011000,Matuguinao,Mun,,5th,Samar,Region VIII (Eastern Visayas),
0806012000,086012000,Motiong,Mun,,4th,Samar,Region VIII (Eastern Visayas),
0806013000,086013000,Pinabacdao,Mun,,4th,Samar,Region VIII (Eastern Visayas),
0806014000,086014000,San Jose De Buan,Mun,,4th,Samar,Region VIII (Eastern Visayas),
0806015000,086015000,San Sebastian,Mun,,6th,Samar,Region VIII (Eastern Visayas),
0806016000,086016000,Santa Margarita,Mun,,4th,Samar,Region VIII (Eastern Visayas),
0806017000,086017000,Santa Rita,Mun,,3rd*,Samar,Region VIII (Eastern Visayas),
0806018000,086018000,Santo Niño,Mun,,5th,Samar,Region VIII (Eastern Visayas),
0806019000,086019000,Talalora,Mun,,6th,Samar,Region VIII (Eastern Visayas),
0806020000,086020000,Tarangnan,Mun,,4th,Samar,Region VIII (Eastern Visayas),
0806021000,086021000,Villareal,Mun,,4th*,Samar,Region VIII (Eastern Visayas),
0806022000,086022000,Paranas,Mun,,2nd,Samar,Region VIII (Eastern Visayas),Wright
0806023000,086023000,Zumarraga,Mun,,5th*,Samar,Region VIII (Eastern Visayas),
0806024000,086024000,Tagapul-An,Mun,,5th*,Samar,Region VIII (Eastern Visayas),
0806025000,086025000,San Jorge,Mun,,4th,Samar,Region VIII (Eastern Visayas),
0806026000,086026000,Pagsanghan,Mun,,5th,Samar,Region VIII (Eastern Visayas),
0806401000,086401000,Anahawan,Mun,,5th,Southern Leyte,Region VIII (Eastern Visayas),
0806402000,086402000,Bontoc,Mun,,4th*,Southern Leyte,Region VIII (Eastern Visayas),
0806403000,086403000,Hinunangan,Mun,,3rd,Southern Leyte,Region VIII (Eastern Visayas),
0806404000,086404000,Hinundayan,Mun,,5th,Southern Leyte,Region VIII (Eastern Visayas),
0806405000,086405000,Libagon,Mun,,5th,Southern Leyte,Region VIII (Eastern Visayas),
0806406000,086406000,Liloan,Mun,,4th*,Southern Leyte,Region VIII (Eastern Visayas),
0806407000,086407000,City of Maasin ,City,CC,4th,Southern Leyte,Region VIII (Eastern Visayas),
0806408000,086408000,Macrohon,Mun,,4th,Southern Leyte,Region VIII (Eastern Visayas),
0806409000,086409000,Malitbog,Mun,,4th*,Southern Leyte,Region VIII (Eastern Visayas),
0806410000,086410000,Padre Burgos,Mun,,5th*,Southern Leyte,Region VIII (Eastern Visayas),
0806411000,086411000,Pintuyan,Mun,,5th*,Southern Leyte,Region VIII (Eastern Visayas),
0806412000,086412000,Saint Bernard,Mun,,4th,Southern Leyte,Region VIII (Eastern Visayas),
0806413000,086413000,San Francisco,Mun,,5th,Southern Leyte,Region VIII (Eastern Visayas),
0806414000,086414000,San Juan,Mun,,5th,Southern Leyte,Region VIII (Eastern Visayas),Cabalian
0806415000,086415000,San Ricardo,Mun,,5th,Southern Leyte,Region VIII (Eastern Visayas),
0806416000,086416000,Silago,Mun,,4th,Southern Leyte,Region VIII (Eastern Visayas),
0806417000,086417000,Sogod,Mun,,2nd,Southern Leyte,Region VIII (Eastern Visayas),
0806418000,086418000,Tomas Oppus,Mun,,5th,Southern Leyte,Region VIII (Eastern Visayas),
0806419000,086419000,Limasawa,Mun,,6th*,Southern Leyte,Region VIII (Eastern Visayas),
0807801000,087801000,Almeria,Mun,,5th,Biliran,Region VIII (Eastern Visayas),
0807802000,087802000,Biliran,Mun,,5th,Biliran,Region VIII (Eastern Visayas),
0807803000,087803000,Cabucgayan,Mun,,5th,Biliran,Region VIII (Eastern Visayas),
0807804000,087804000,Caibiran,Mun,,5th*,Biliran,Region VIII (Eastern Visayas),
0807805000,087805000,Culaba,Mun,,5th,Biliran,Region VIII (Eastern Visayas),
0807806000,087806000,Kawayan,Mun,,5th*,Biliran,Region VIII (Eastern Visayas),
0807807000,087807000,Maripipi,Mun,,5th,Biliran,Region VIII (Eastern Visayas),
0807808000,087808000,Naval ,Mun,,2nd,Biliran,Region VIII (Eastern Visayas),
0831600000,083747000,City of Tacloban ,City,HUC,1st,Region VIII (Eastern Visayas),Region VIII (Eastern Visayas),
0907201000,097201000,City of Dapitan,City,CC,3rd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907202000,097202000,City of Dipolog ,City,CC,3rd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907203000,097203000,Katipunan,Mun,,2nd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907204000,097204000,La Libertad,Mun,,5th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907205000,097205000,Labason,Mun,,3rd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907206000,097206000,Liloy,Mun,,3rd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907207000,097207000,Manukan,Mun,,3rd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907208000,097208000,Mutia,Mun,,5th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907209000,097209000,Piñan,Mun,,4th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),New Piñan
0907210000,097210000,Polanco,Mun,,3rd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907211000,097211000,Pres. Manuel A. Roxas,Mun,,2nd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907212000,097212000,Rizal,Mun,,5th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907213000,097213000,Salug,Mun,,3rd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907214000,097214000,Sergio Osmeña Sr.,Mun,,2nd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907215000,097215000,Siayan,Mun,,2nd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907216000,097216000,Sibuco,Mun,,1st,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907217000,097217000,Sibutad,Mun,,5th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907218000,097218000,Sindangan,Mun,,1st,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907219000,097219000,Siocon,Mun,,1st,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907220000,097220000,Sirawai,Mun,,4th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907221000,097221000,Tampilisan,Mun,,4th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907222000,097222000,Jose Dalman,Mun,,4th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Ponot
0907223000,097223000,Gutalac,Mun,,2nd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907224000,097224000,Baliguian,Mun,,3rd,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907225000,097225000,Godod,Mun,,4th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907226000,097226000,Leon T. Postigo,Mun,,4th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),Bacungan
0907227000,097227000,Kalawit,Mun,,4th,Zamboanga del Norte,Region IX (Zamboanga Peninsula),
0907302000,097302000,Aurora,Mun,,2nd,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907303000,097303000,Bayog,Mun,,3rd*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907305000,097305000,Dimataling,Mun,,4th,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907306000,097306000,Dinas,Mun,,4th,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907307000,097307000,Dumalinao,Mun,,4th,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907308000,097308000,Dumingag,Mun,,2nd,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907311000,097311000,Kumalarang,Mun,,4th*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907312000,097312000,Labangan,Mun,,3rd,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907313000,097313000,Lapuyan,Mun,,3rd,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907315000,097315000,Mahayag,Mun,,3rd*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907317000,097317000,Margosatubig,Mun,,3rd,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907318000,097318000,Midsalip,Mun,,4th*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907319000,097319000,Molave,Mun,,1st,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907322000,097322000,City of Pagadian ,City,CC,2nd,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907323000,097323000,Ramon Magsaysay,Mun,,4th*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Liargo
0907324000,097324000,San Miguel,Mun,,4th,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907325000,097325000,San Pablo,Mun,,4th*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907327000,097327000,Tabina,Mun,,4th,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907328000,097328000,Tambulig,Mun,,4th*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907330000,097330000,Tukuran,Mun,,4th*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907333000,097333000,Lakewood,Mun,,4th,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907337000,097337000,Josefina,Mun,,5th*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907338000,097338000,Pitogo,Mun,,4th,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907340000,097340000,Sominot,Mun,,5th*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),Don Mariano Marcos
0907341000,097341000,Vincenzo A. Sagun,Mun,,5th,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907343000,097343000,Guipos,Mun,,4th,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0907344000,097344000,Tigbao,Mun,,5th*,Zamboanga del Sur,Region IX (Zamboanga Peninsula),
0908301000,098301000,Alicia,Mun,,3rd,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908302000,098302000,Buug,Mun,,3rd,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908303000,098303000,Diplahan,Mun,,3rd,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908304000,098304000,Imelda,Mun,,4th,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908305000,098305000,Ipil ,Mun,,1st,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908306000,098306000,Kabasalan,Mun,,2nd,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908307000,098307000,Mabuhay,Mun,,4th*,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908308000,098308000,Malangas,Mun,,3rd*,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908309000,098309000,Naga,Mun,,3rd*,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908310000,098310000,Olutanga,Mun,,4th,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908311000,098311000,Payao,Mun,,3rd,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908312000,098312000,Roseller Lim,Mun,,3rd,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908313000,098313000,Siay,Mun,,2nd,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908314000,098314000,Talusan,Mun,,5th,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908315000,098315000,Titay,Mun,,2nd,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0908316000,098316000,Tungawan,Mun,,2nd,Zamboanga Sibugay,Region IX (Zamboanga Peninsula),
0990101000,099701000,City of Isabela,City,CC,4th,Region IX (Zamboanga Peninsula),Region IX (Zamboanga Peninsula),
0931700000,097332000,City of Zamboanga,City,HUC,1st,Region IX (Zamboanga Peninsula),Region IX (Zamboanga Peninsula),
1001301000,101301000,Baungon,Mun,,2nd,Bukidnon,Region X (Northern Mindanao),
1001302000,101302000,Damulog,Mun,,4th,Bukidnon,Region X (Northern Mindanao),
1001303000,101303000,Dangcagan,Mun,,3rd,Bukidnon,Region X (Northern Mindanao),
1001304000,101304000,Don Carlos,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001305000,101305000,Impasug-ong,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001306000,101306000,Kadingilan,Mun,,3rd,Bukidnon,Region X (Northern Mindanao),
1001307000,101307000,Kalilangan,Mun,,2nd,Bukidnon,Region X (Northern Mindanao),
1001308000,101308000,Kibawe,Mun,,2nd,Bukidnon,Region X (Northern Mindanao),
1001309000,101309000,Kitaotao,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001310000,101310000,Lantapan,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001311000,101311000,Libona,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001312000,101312000,City of Malaybalay ,City,CC,1st,Bukidnon,Region X (Northern Mindanao),
1001313000,101313000,Malitbog,Mun,,2nd,Bukidnon,Region X (Northern Mindanao),
1001314000,101314000,Manolo Fortich,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001315000,101315000,Maramag,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001316000,101316000,Pangantucan,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001317000,101317000,Quezon,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001318000,101318000,San Fernando,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001319000,101319000,Sumilao,Mun,,4th,Bukidnon,Region X (Northern Mindanao),
1001320000,101320000,Talakag,Mun,,1st,Bukidnon,Region X (Northern Mindanao),
1001321000,101321000,City of Valencia,City,CC,2nd,Bukidnon,Region X (Northern Mindanao),
1001322000,101322000,Cabanglasan,Mun,,3rd,Bukidnon,Region X (Northern Mindanao),
1001801000,101801000,Catarman,Mun,,5th,Camiguin,Region X (Northern Mindanao),
1001802000,101802000,Guinsiliban,Mun,,6th,Camiguin,Region X (Northern Mindanao),
1001803000,101803000,Mahinog,Mun,,5th,Camiguin,Region X (Northern Mindanao),
1001804000,101804000,Mambajao ,Mun,,3rd,Camiguin,Region X (Northern Mindanao),
1001805000,101805000,Sagay,Mun,,5th,Camiguin,Region X (Northern Mindanao),
1003501000,103501000,Bacolod,Mun,,4th,Lanao del Norte,Region X (Northern Mindanao),
1003502000,103502000,Baloi,Mun,,3rd,Lanao del Norte,Region X (Northern Mindanao),
1003503000,103503000,Baroy,Mun,,4th,Lanao del Norte,Region X (Northern Mindanao),
1003505000,103505000,Kapatagan,Mun,,2nd,Lanao del Norte,Region X (Northern Mindanao),
1003506000,103506000,Sultan Naga Dimaporo,Mun,,3rd,Lanao del Norte,Region X (Northern Mindanao),Karomatan
1003507000,103507000,Kauswagan,Mun,,5th,Lanao del Norte,Region X (Northern Mindanao),
1003508000,103508000,Kolambugan,Mun,,4th,Lanao del Norte,Region X (Northern Mindanao),
1003509000,103509000,Lala,Mun,,1st,Lanao del Norte,Region X (Northern Mindanao),
1003510000,103510000,Linamon,Mun,,5th,Lanao del Norte,Region X (Northern Mindanao),
1003511000,103511000,Magsaysay,Mun,,5th,Lanao del Norte,Region X (Northern Mindanao),
1003512000,103512000,Maigo,Mun,,4th,Lanao del Norte,Region X (Northern Mindanao),
1003513000,103513000,Matungao,Mun,,5th,Lanao del Norte,Region X (Northern Mindanao),
1003514000,103514000,Munai,Mun,,4th,Lanao del Norte,Region X (Northern Mindanao),
1003515000,103515000,Nunungan,Mun,,3rd,Lanao del Norte,Region X (Northern Mindanao),
1003516000,103516000,Pantao Ragat,Mun,,4th,Lanao del Norte,Region X (Northern Mindanao),
1003517000,103517000,Poona Piagapo,Mun,,4th,Lanao del Norte,Region X (Northern Mindanao),
1003518000,103518000,Salvador,Mun,,5th,Lanao del Norte,Region X (Northern Mindanao),
1003519000,103519000,Sapad,Mun,,5th,Lanao del Norte,Region X (Northern Mindanao),
1003520000,103520000,Tagoloan,Mun,,5th,Lanao del Norte,Region X (Northern Mindanao),
1003521000,103521000,Tangcal,Mun,,5th,Lanao del Norte,Region X (Northern Mindanao),
1003522000,103522000,Tubod ,Mun,,2nd,Lanao del Norte,Region X (Northern Mindanao),
1003523000,103523000,Pantar,Mun,,5th,Lanao del Norte,Region X (Northern Mindanao),
1004201000,104201000,Aloran,Mun,,4th,Misamis Occidental,Region X (Northern Mindanao),
1004202000,104202000,Baliangao,Mun,,5th,Misamis Occidental,Region X (Northern Mindanao),
1004203000,104203000,Bonifacio,Mun,,4th,Misamis Occidental,Region X (Northern Mindanao),
1004204000,104204000,Calamba,Mun,,4th,Misamis Occidental,Region X (Northern Mindanao),
1004205000,104205000,Clarin,Mun,,4th,Misamis Occidental,Region X (Northern Mindanao),
1004206000,104206000,Concepcion,Mun,,6th*,Misamis Occidental,Region X (Northern Mindanao),
1004207000,104207000,Jimenez,Mun,,3rd,Misamis Occidental,Region X (Northern Mindanao),
1004208000,104208000,Lopez Jaena,Mun,,4th,Misamis Occidental,Region X (Northern Mindanao),
1004209000,104209000,City of Oroquieta ,City,CC,4th,Misamis Occidental,Region X (Northern Mindanao),
1004210000,104210000,City of Ozamiz,City,CC,3rd,Misamis Occidental,Region X (Northern Mindanao),
1004211000,104211000,Panaon,Mun,,5th,Misamis Occidental,Region X (Northern Mindanao),
1004212000,104212000,Plaridel,Mun,,3rd,Misamis Occidental,Region X (Northern Mindanao),
1004213000,104213000,Sapang Dalaga,Mun,,5th*,Misamis Occidental,Region X (Northern Mindanao),
1004214000,104214000,Sinacaban,Mun,,5th,Misamis Occidental,Region X (Northern Mindanao),
1004215000,104215000,City of Tangub,City,CC,4th,Misamis Occidental,Region X (Northern Mindanao),
1004216000,104216000,Tudela,Mun,,4th,Misamis Occidental,Region X (Northern Mindanao),
1004217000,104217000,Don Victoriano Chiongbian,Mun,,4th,Misamis Occidental,Region X (Northern Mindanao),Don Mariano Marcos
1004301000,104301000,Alubijid,Mun,,4th,Misamis Oriental,Region X (Northern Mindanao),
1004302000,104302000,Balingasag,Mun,,2nd,Misamis Oriental,Region X (Northern Mindanao),
1004303000,104303000,Balingoan,Mun,,5th,Misamis Oriental,Region X (Northern Mindanao),
1004304000,104304000,Binuangan,Mun,,6th,Misamis Oriental,Region X (Northern Mindanao),
1004306000,104306000,Claveria,Mun,,1st,Misamis Oriental,Region X (Northern Mindanao),
1004307000,104307000,City of El Salvador,City,CC,6th,Misamis Oriental,Region X (Northern Mindanao),
1004308000,104308000,City of Gingoog,City,CC,2nd,Misamis Oriental,Region X (Northern Mindanao),
1004309000,104309000,Gitagum,Mun,,5th,Misamis Oriental,Region X (Northern Mindanao),
1004310000,104310000,Initao,Mun,,3rd,Misamis Oriental,Region X (Northern Mindanao),
1004311000,104311000,Jasaan,Mun,,2nd,Misamis Oriental,Region X (Northern Mindanao),
1004312000,104312000,Kinoguitan,Mun,,5th,Misamis Oriental,Region X (Northern Mindanao),
1004313000,104313000,Lagonglong,Mun,,5th,Misamis Oriental,Region X (Northern Mindanao),
1004314000,104314000,Laguindingan,Mun,,4th,Misamis Oriental,Region X (Northern Mindanao),
1004315000,104315000,Libertad,Mun,,5th,Misamis Oriental,Region X (Northern Mindanao),
1004316000,104316000,Lugait,Mun,,2nd,Misamis Oriental,Region X (Northern Mindanao),
1004317000,104317000,Magsaysay,Mun,,4th,Misamis Oriental,Region X (Northern Mindanao),Linugos
1004318000,104318000,Manticao,Mun,,4th,Misamis Oriental,Region X (Northern Mindanao),
1004319000,104319000,Medina,Mun,,4th,Misamis Oriental,Region X (Northern Mindanao),
1004320000,104320000,Naawan,Mun,,4th,Misamis Oriental,Region X (Northern Mindanao),
1004321000,104321000,Opol,Mun,,2nd,Misamis Oriental,Region X (Northern Mindanao),
1004322000,104322000,Salay,Mun,,4th,Misamis Oriental,Region X (Northern Mindanao),
1004323000,104323000,Sugbongcogon,Mun,,5th,Misamis Oriental,Region X (Northern Mindanao),
1004324000,104324000,Tagoloan,Mun,,1st,Misamis Oriental,Region X (Northern Mindanao),
1004325000,104325000,Talisayan,Mun,,4th,Misamis Oriental,Region X (Northern Mindanao),
1004326000,104326000,Villanueva,Mun,,2nd,Misamis Oriental,Region X (Northern Mindanao),
1030500000,104305000,City of Cagayan De Oro ,City,HUC,1st,Region X (Northern Mindanao),Region X (Northern Mindanao),
1030900000,103504000,City of Iligan,City,HUC,1st* (reclass 2005),Region X (Northern Mindanao),Region X (Northern Mindanao),
1102301000,112301000,Asuncion,Mun,,1st,Davao del Norte,Region XI (Davao Region),Saug
1102303000,112303000,Carmen,Mun,,1st,Davao del Norte,Region XI (Davao Region),
1102305000,112305000,Kapalong,Mun,,1st,Davao del Norte,Region XI (Davao Region),
1102314000,112314000,New Corella,Mun,,2nd,Davao del Norte,Region XI (Davao Region),
1102315000,112315000,City of Panabo,City,CC,3rd,Davao del Norte,Region XI (Davao Region),
1102317000,112317000,Island Garden City of Samal,City,CC,4th,Davao del Norte,Region XI (Davao Region),
1102318000,112318000,Santo Tomas,Mun,,1st,Davao del Norte,Region XI (Davao Region),
1102319000,112319000,City of Tagum ,City,CC,1st,Davao del Norte,Region XI (Davao Region),
1102322000,112322000,Talaingod,Mun,,2nd,Davao del Norte,Region XI (Davao Region),
1102323000,112323000,Braulio E. Dujali,Mun,,4th,Davao del Norte,Region XI (Davao Region),
1102324000,112324000,San Isidro,Mun,,5th,Davao del Norte,Region XI (Davao Region),
1102401000,112401000,Bansalan,Mun,,1st,Davao del Sur,Region XI (Davao Region),
1102403000,112403000,City of Digos ,City,CC,2nd,Davao del Sur,Region XI (Davao Region),
1102404000,112404000,Hagonoy,Mun,,2nd,Davao del Sur,Region XI (Davao Region),
1102406000,112406000,Kiblawan,Mun,,2nd,Davao del Sur,Region XI (Davao Region),
1102407000,112407000,Magsaysay,Mun,,3rd,Davao del Sur,Region XI (Davao Region),
1102408000,112408000,Malalag,Mun,,2nd,Davao del Sur,Region XI (Davao Region),
1102410000,112410000,Matanao,Mun,,2nd,Davao del Sur,Region XI (Davao Region),
1102411000,112411000,Padada,Mun,,3rd,Davao del Sur,Region XI (Davao Region),
1102412000,112412000,Santa Cruz,Mun,,1st,Davao del Sur,Region XI (Davao Region),
1102414000,112414000,Sulop,Mun,,3rd,Davao del Sur,Region XI (Davao Region),
1102501000,112501000,Baganga,Mun,,1st,Davao Oriental,Region XI (Davao Region),
1102502000,112502000,Banaybanay,Mun,,2nd,Davao Oriental,Region XI (Davao Region),
1102503000,112503000,Boston,Mun,,3rd,Davao Oriental,Region XI (Davao Region),
1102504000,112504000,Caraga,Mun,,1st,Davao Oriental,Region XI (Davao Region),
1102505000,112505000,Cateel,Mun,,2nd,Davao Oriental,Region XI (Davao Region),
1102506000,112506000,Governor Generoso,Mun,,2nd,Davao Oriental,Region XI (Davao Region),
1102507000,112507000,Lupon,Mun,,1st,Davao Oriental,Region XI (Davao Region),
1102508000,112508000,Manay,Mun,,2nd,Davao Oriental,Region XI (Davao Region),
1102509000,112509000,City of Mati ,City,CC,5th,Davao Oriental,Region XI (Davao Region),
1102510000,112510000,San Isidro,Mun,,3rd,Davao Oriental,Region XI (Davao Region),
1102511000,112511000,Tarragona,Mun,,3rd,Davao Oriental,Region XI (Davao Region),
1108201000,118201000,Compostela,Mun,,1st,Davao de Oro,Region XI (Davao Region),
1108202000,118202000,Laak,Mun,,1st,Davao de Oro,Region XI (Davao Region),San Vicente
1108203000,118203000,Mabini,Mun,,2nd,Davao de Oro,Region XI (Davao Region),Doña Alicia
1108204000,118204000,Maco,Mun,,1st,Davao de Oro,Region XI (Davao Region),
1108205000,118205000,Maragusan,Mun,,1st,Davao de Oro,Region XI (Davao Region),San Mariano
1108206000,118206000,Mawab,Mun,,3rd,Davao de Oro,Region XI (Davao Region),
1108207000,118207000,Monkayo,Mun,,1st,Davao de Oro,Region XI (Davao Region),
1108208000,118208000,Montevista,Mun,,3rd,Davao de Oro,Region XI (Davao Region),
1108209000,118209000,Nabunturan ,Mun,,1st,Davao de Oro,Region XI (Davao Region),
1108210000,118210000,New Bataan,Mun,,1st,Davao de Oro,Region XI (Davao Region),
1108211000,118211000,Pantukan,Mun,,1st,Davao de Oro,Region XI (Davao Region),
1108601000,118601000,Don Marcelino,Mun,,3rd,Davao Occidental,Region XI (Davao Region),
1108602000,118602000,Jose Abad Santos,Mun,,1st,Davao Occidental,Region XI (Davao Region),Trinidad
1108603000,118603000,Malita ,Mun,,1st,Davao Occidental,Region XI (Davao Region),
1108604000,118604000,Santa Maria,Mun,,2nd,Davao Occidental,Region XI (Davao Region),
1108605000,118605000,Sarangani,Mun,,4th,Davao Occidental,Region XI (Davao Region),
1130700000,112402000,City of Davao,City,HUC,1st,Region XI (Davao Region),Region XI (Davao Region),
1204701000,124701000,Alamada,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
1204702000,124702000,Carmen,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
1204703000,124703000,Kabacan,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
1204704000,124704000,City of Kidapawan ,City,CC,3rd,Cotabato,Region XII (SOCCSKSARGEN),
1204705000,124705000,Libungan,Mun,,2nd,Cotabato,Region XII (SOCCSKSARGEN),
1204706000,124706000,Magpet,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
1204707000,124707000,Makilala,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
1204708000,124708000,Matalam,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
1204709000,124709000,Midsayap,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
1204710000,124710000,M'Lang,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
1204711000,124711000,Pigkawayan,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
1204712000,124712000,Pikit,Mun,,1st,Cotabato,Region XII (SOCCSKSARGEN),
