year,psgc10,name_src,province_src,match_method,births,deaths,flag,source
2017,0304905000,Carranglan,NUEVA ECIJA,cur:exact,521.0,209.0,,vital_events_2017.xlsx
2017,0304906000,Cuyapo,NUEVA ECIJA,cur:exact,735.0,454.0,,vital_events_2017.xlsx
2017,0304907000,Gabaldon (Bitulok & Sabani),NUEVA ECIJA,cur:stripped,491.0,217.0,,vital_events_2017.xlsx
2017,0304908000,City of Gapan,NUEVA ECIJA,cur:exact,1844.0,768.0,,vital_events_2017.xlsx
2017,0304909000,General Mamerto Natividad,NUEVA ECIJA,cur:exact,579.0,254.0,,vital_events_2017.xlsx
2017,0304910000,General Tinio (Papaya),NUEVA ECIJA,cur:stripped,737.0,302.0,,vital_events_2017.xlsx
2017,0304911000,Guimba,NUEVA ECIJA,cur:exact,1488.0,667.0,,vital_events_2017.xlsx
2017,0304912000,Jaen,NUEVA ECIJA,cur:exact,962.0,427.0,,vital_events_2017.xlsx
2017,0304913000,Laur,NUEVA ECIJA,cur:exact,420.0,207.0,,vital_events_2017.xlsx
2017,0304914000,Licab,NUEVA ECIJA,cur:exact,349.0,157.0,,vital_events_2017.xlsx
2017,0304915000,Llanera,NUEVA ECIJA,cur:exact,495.0,222.0,,vital_events_2017.xlsx
2017,0304916000,Lupao,NUEVA ECIJA,cur:exact,594.0,240.0,,vital_events_2017.xlsx
2017,0304917000,Science City of Muñoz,NUEVA ECIJA,cur:exact,1025.0,530.0,,vital_events_2017.xlsx
2017,0304918000,Nampicuan,NUEVA ECIJA,cur:exact,107.0,80.0,,vital_events_2017.xlsx
2017,0304919000,Palayan City (Capital),NUEVA ECIJA,cur:exact,611.0,235.0,,vital_events_2017.xlsx
2017,0304920000,Pantabangan,NUEVA ECIJA,cur:exact,395.0,152.0,,vital_events_2017.xlsx
2017,0304921000,Peñaranda,NUEVA ECIJA,cur:exact,455.0,193.0,,vital_events_2017.xlsx
2017,0304922000,Quezon,NUEVA ECIJA,cur:exact,525.0,206.0,,vital_events_2017.xlsx
2017,0304923000,Rizal,NUEVA ECIJA,cur:exact,738.0,387.0,,vital_events_2017.xlsx
2017,0304924000,San Antonio,NUEVA ECIJA,cur:exact,1215.0,465.0,,vital_events_2017.xlsx
2017,0304925000,San Isidro,NUEVA ECIJA,cur:exact,698.0,354.0,,vital_events_2017.xlsx
2017,0304926000,San Jose City,NUEVA ECIJA,cur:exact,2039.0,1006.0,,vital_events_2017.xlsx
2017,0304927000,San Leonardo,NUEVA ECIJA,cur:exact,911.0,423.0,,vital_events_2017.xlsx
2017,0304928000,Santa Rosa,NUEVA ECIJA,cur:exact,1102.0,396.0,,vital_events_2017.xlsx
2017,0304929000,Santo Domingo,NUEVA ECIJA,cur:exact,810.0,409.0,,vital_events_2017.xlsx
2017,0304930000,Talavera,NUEVA ECIJA,cur:exact,1862.0,802.0,,vital_events_2017.xlsx
2017,0304931000,Talugtug,NUEVA ECIJA,cur:exact,306.0,129.0,,vital_events_2017.xlsx
2017,0304932000,Zaragoza,NUEVA ECIJA,cur:exact,652.0,237.0,,vital_events_2017.xlsx
2017,0305402000,Apalit,PAMPANGA,cur:exact,1731.0,600.0,,vital_events_2017.xlsx
2017,0305403000,Arayat,PAMPANGA,cur:exact,2413.0,761.0,,vital_events_2017.xlsx
2017,0305404000,Bacolor,PAMPANGA,cur:exact,679.0,194.0,,vital_events_2017.xlsx
2017,0305405000,Candaba,PAMPANGA,cur:exact,1781.0,544.0,,vital_events_2017.xlsx
2017,0305406000,Floridablanca,PAMPANGA,cur:exact,2035.0,625.0,,vital_events_2017.xlsx
2017,0305407000,Guagua,PAMPANGA,cur:exact,1724.0,763.0,,vital_events_2017.xlsx
2017,0305408000,Lubao,PAMPANGA,cur:exact,2836.0,846.0,,vital_events_2017.xlsx
2017,0305409000,Mabalacat City,PAMPANGA,cur:exact,4983.0,1372.0,,vital_events_2017.xlsx
2017,0305410000,Macabebe,PAMPANGA,cur:exact,1231.0,392.0,,vital_events_2017.xlsx
2017,0305411000,Magalang,PAMPANGA,cur:exact,2032.0,608.0,,vital_events_2017.xlsx
2017,0305412000,Masantol,PAMPANGA,cur:exact,951.0,352.0,,vital_events_2017.xlsx
2017,0305413000,Mexico,PAMPANGA,cur:exact,2562.0,724.0,,vital_events_2017.xlsx
2017,0305414000,Minalin,PAMPANGA,cur:exact,807.0,259.0,,vital_events_2017.xlsx
2017,0305415000,Porac,PAMPANGA,cur:exact,2470.0,667.0,,vital_events_2017.xlsx
2017,0305416000,City of San Fernando (Capital),PAMPANGA,cur:exact,6159.0,1802.0,,vital_events_2017.xlsx
2017,0305417000,San Luis,PAMPANGA,cur:exact,940.0,247.0,,vital_events_2017.xlsx
2017,0305418000,San Simon,PAMPANGA,cur:exact,843.0,254.0,,vital_events_2017.xlsx
2017,0305419000,Santa Ana,PAMPANGA,cur:exact,849.0,277.0,,vital_events_2017.xlsx
2017,0305420000,Santa Rita,PAMPANGA,cur:exact,651.0,310.0,,vital_events_2017.xlsx
2017,0305421000,Santo Tomas,PAMPANGA,cur:exact,761.0,262.0,,vital_events_2017.xlsx
2017,0305422000,Sasmuan (Sexmoan),PAMPANGA,cur:stripped,533.0,180.0,,vital_events_2017.xlsx
2017,0306901000,Anao,TARLAC,cur:exact,128.0,60.0,,vital_events_2017.xlsx
2017,0306902000,Bamban,TARLAC,cur:exact,1144.0,334.0,,vital_events_2017.xlsx
2017,0306903000,Camiling,TARLAC,cur:exact,1207.0,760.0,,vital_events_2017.xlsx
2017,0306904000,Capas,TARLAC,cur:exact,2411.0,621.0,,vital_events_2017.xlsx
2017,0306905000,Concepcion,TARLAC,cur:exact,2868.0,776.0,,vital_events_2017.xlsx
2017,0306906000,Gerona,TARLAC,cur:exact,974.0,478.0,,vital_events_2017.xlsx
2017,0306907000,La Paz,TARLAC,cur:exact,758.0,307.0,,vital_events_2017.xlsx
2017,0306908000,Mayantoc,TARLAC,cur:exact,315.0,153.0,,vital_events_2017.xlsx
2017,0306909000,Moncada,TARLAC,cur:exact,666.0,307.0,,vital_events_2017.xlsx
2017,0306910000,Paniqui,TARLAC,cur:exact,1168.0,691.0,,vital_events_2017.xlsx
2017,0306911000,Pura,TARLAC,cur:exact,329.0,141.0,,vital_events_2017.xlsx
2017,0306912000,Ramos,TARLAC,cur:exact,294.0,103.0,,vital_events_2017.xlsx
2017,0306913000,San Clemente,TARLAC,cur:exact,169.0,46.0,,vital_events_2017.xlsx
2017,0306914000,San Manuel,TARLAC,cur:exact,359.0,139.0,,vital_events_2017.xlsx
2017,0306915000,Santa Ignacia,TARLAC,cur:exact,591.0,203.0,,vital_events_2017.xlsx
2017,0306916000,City of Tarlac (Capital),TARLAC,cur:exact,7074.0,3488.0,,vital_events_2017.xlsx
2017,0306917000,Victoria,TARLAC,cur:exact,849.0,378.0,,vital_events_2017.xlsx
2017,0306918000,San Jose,TARLAC,cur:exact,460.0,132.0,,vital_events_2017.xlsx
2017,0307101000,Botolan,ZAMBALES,cur:exact,963.0,371.0,,vital_events_2017.xlsx
2017,0307102000,Cabangan,ZAMBALES,cur:exact,492.0,162.0,,vital_events_2017.xlsx
2017,0307103000,Candelaria,ZAMBALES,cur:exact,583.0,193.0,,vital_events_2017.xlsx
2017,0307104000,Castillejos,ZAMBALES,cur:exact,1390.0,364.0,,vital_events_2017.xlsx
2017,0307105000,Iba (Capital),ZAMBALES,cur:exact,853.0,345.0,,vital_events_2017.xlsx
2017,0307106000,Masinloc,ZAMBALES,cur:exact,970.0,288.0,,vital_events_2017.xlsx
2017,0307108000,Palauig,ZAMBALES,cur:exact,592.0,229.0,,vital_events_2017.xlsx
2017,0307109000,San Antonio,ZAMBALES,cur:exact,561.0,307.0,,vital_events_2017.xlsx
2017,0307110000,San Felipe,ZAMBALES,cur:exact,349.0,186.0,,vital_events_2017.xlsx
2017,0307111000,San Marcelino,ZAMBALES,cur:exact,603.0,281.0,,vital_events_2017.xlsx
2017,0307112000,San Narciso,ZAMBALES,cur:exact,403.0,246.0,,vital_events_2017.xlsx
2017,0307113000,Santa Cruz,ZAMBALES,cur:exact,1212.0,396.0,,vital_events_2017.xlsx
2017,0307114000,Subic,ZAMBALES,cur:exact,1998.0,607.0,,vital_events_2017.xlsx
2017,0307701000,Baler (Capital),AURORA,cur:exact,826.0,259.0,,vital_events_2017.xlsx
2017,0307702000,Casiguran,AURORA,cur:exact,370.0,119.0,,vital_events_2017.xlsx
2017,0307703000,Dilasag,AURORA,cur:exact,253.0,73.0,,vital_events_2017.xlsx
2017,0307704000,Dinalungan,AURORA,cur:exact,164.0,69.0,,vital_events_2017.xlsx
2017,0307705000,Dingalan,AURORA,cur:exact,416.0,123.0,,vital_events_2017.xlsx
2017,0307706000,Dipaculao,AURORA,cur:exact,545.0,178.0,,vital_events_2017.xlsx
2017,0307707000,Maria Aurora,AURORA,cur:exact,688.0,242.0,,vital_events_2017.xlsx
2017,0307708000,San Luis,AURORA,cur:exact,520.0,125.0,,vital_events_2017.xlsx
2017,0330100000,Angeles City,PAMPANGA,cur:exact,7440.0,2414.0,,vital_events_2017.xlsx
2017,0331400000,Olongapo City,ZAMBALES,cur:exact,3893.0,1462.0,,vital_events_2017.xlsx
2017,0401001000,Agoncillo,BATANGAS,cur:exact,515.0,191.0,,vital_events_2017.xlsx
2017,0401002000,Alitagtag,BATANGAS,cur:exact,348.0,185.0,,vital_events_2017.xlsx
2017,0401003000,Balayan,BATANGAS,cur:exact,1380.0,621.0,,vital_events_2017.xlsx
2017,0401004000,Balete,BATANGAS,cur:exact,338.0,127.0,,vital_events_2017.xlsx
2017,0401005000,Batangas City (Capital),BATANGAS,cur:exact,4819.0,2043.0,,vital_events_2017.xlsx
2017,0401006000,Bauan,BATANGAS,cur:exact,1248.0,615.0,,vital_events_2017.xlsx
2017,0401007000,Calaca,BATANGAS,cur:based,1335.0,460.0,,vital_events_2017.xlsx
2017,0401008000,Calatagan,BATANGAS,cur:exact,845.0,312.0,,vital_events_2017.xlsx
2017,0401009000,Cuenca,BATANGAS,cur:exact,548.0,248.0,,vital_events_2017.xlsx
2017,0401010000,Ibaan,BATANGAS,cur:exact,828.0,323.0,,vital_events_2017.xlsx
2017,0401011000,Laurel,BATANGAS,cur:exact,686.0,219.0,,vital_events_2017.xlsx
2017,0401012000,Lemery,BATANGAS,cur:exact,1360.0,535.0,,vital_events_2017.xlsx
2017,0401013000,Lian,BATANGAS,cur:exact,818.0,308.0,,vital_events_2017.xlsx
2017,0401014000,Lipa City,BATANGAS,cur:exact,6138.0,1985.0,,vital_events_2017.xlsx
2017,0401015000,Lobo,BATANGAS,cur:exact,465.0,238.0,,vital_events_2017.xlsx
2017,0401016000,Mabini,BATANGAS,cur:exact,540.0,288.0,,vital_events_2017.xlsx
2017,0401017000,Malvar,BATANGAS,cur:exact,1024.0,317.0,,vital_events_2017.xlsx
2017,0401018000,Mataas na Kahoy,BATANGAS,cur:exact,409.0,154.0,,vital_events_2017.xlsx
2017,0401019000,Nasugbu,BATANGAS,cur:exact,2254.0,750.0,,vital_events_2017.xlsx
2017,0401020000,Padre Garcia,BATANGAS,cur:exact,835.0,290.0,,vital_events_2017.xlsx
2017,0401021000,Rosario,BATANGAS,cur:exact,1988.0,677.0,,vital_events_2017.xlsx
2017,0401022000,San Jose,BATANGAS,cur:exact,1196.0,450.0,,vital_events_2017.xlsx
2017,0401023000,San Juan,BATANGAS,cur:exact,1796.0,657.0,,vital_events_2017.xlsx
2017,0401024000,San Luis,BATANGAS,cur:exact,508.0,223.0,,vital_events_2017.xlsx
2017,0401025000,San Nicolas,BATANGAS,cur:exact,290.0,113.0,,vital_events_2017.xlsx
2017,0401026000,San Pascual,BATANGAS,cur:exact,844.0,404.0,,vital_events_2017.xlsx
2017,0401027000,Santa Teresita,BATANGAS,cur:exact,254.0,139.0,,vital_events_2017.xlsx
2017,0401028000,Santo Tomas,BATANGAS,cur:based,2773.0,836.0,,vital_events_2017.xlsx
2017,0401029000,Taal,BATANGAS,cur:exact,835.0,359.0,,vital_events_2017.xlsx
2017,0401030000,Talisay,BATANGAS,cur:exact,667.0,256.0,,vital_events_2017.xlsx
2017,0401031000,City of Tanauan,BATANGAS,cur:exact,2980.0,1121.0,,vital_events_2017.xlsx
2017,0401032000,Taysan,BATANGAS,cur:exact,560.0,228.0,,vital_events_2017.xlsx
2017,0401033000,Tingloy,BATANGAS,cur:exact,202.0,106.0,,vital_events_2017.xlsx
2017,0401034000,Tuy,BATANGAS,cur:exact,644.0,310.0,,vital_events_2017.xlsx
2017,0402101000,Alfonso,CAVITE,cur:exact,822.0,360.0,,vital_events_2017.xlsx
2017,0402102000,Amadeo,CAVITE,cur:exact,576.0,269.0,,vital_events_2017.xlsx
2017,0402103000,Bacoor City,CAVITE,cur:exact,9967.0,3266.0,,vital_events_2017.xlsx
2017,0402104000,Carmona,CAVITE,cur:based,1596.0,454.0,,vital_events_2017.xlsx
2017,0402105000,Cavite City,CAVITE,cur:exact,1428.0,862.0,,vital_events_2017.xlsx
2017,0402106000,City of Dasmariñas,CAVITE,cur:exact,10310.0,3550.0,,vital_events_2017.xlsx
2017,0402107000,General Emilio Aguinaldo,CAVITE,cur:exact,318.0,120.0,,vital_events_2017.xlsx
2017,0402108000,City of General Trias,CAVITE,cur:exact,5530.0,1470.0,,vital_events_2017.xlsx
2017,0402109000,Imus City,CAVITE,cur:exact,6077.0,2105.0,,vital_events_2017.xlsx
2017,0402110000,Indang,CAVITE,cur:exact,928.0,514.0,,vital_events_2017.xlsx
2017,0402111000,Kawit,CAVITE,cur:exact,1436.0,628.0,,vital_events_2017.xlsx
2017,0402112000,Magallanes,CAVITE,cur:exact,357.0,130.0,,vital_events_2017.xlsx
2017,0402113000,Maragondon,CAVITE,cur:exact,669.0,266.0,,vital_events_2017.xlsx
2017,0402114000,Mendez (Mendez-Nuñez),CAVITE,cur:stripped,457.0,214.0,,vital_events_2017.xlsx
2017,0402115000,Naic,CAVITE,cur:exact,2122.0,762.0,,vital_events_2017.xlsx
2017,0402116000,Noveleta,CAVITE,cur:exact,707.0,308.0,,vital_events_2017.xlsx
2017,0402117000,Rosario,CAVITE,cur:exact,1949.0,634.0,,vital_events_2017.xlsx
2017,0402118000,Silang,CAVITE,cur:exact,4659.0,1351.0,,vital_events_2017.xlsx
2017,0402119000,Tagaytay City,CAVITE,cur:exact,1166.0,348.0,,vital_events_2017.xlsx
2017,0402120000,Tanza,CAVITE,cur:exact,4368.0,1177.0,,vital_events_2017.xlsx
2017,0402121000,Ternate,CAVITE,cur:exact,430.0,150.0,,vital_events_2017.xlsx
2017,0402122000,Trece Martires City (Capital),CAVITE,cur:exact,3112.0,757.0,,vital_events_2017.xlsx
2017,0402123000,Gen. Mariano Alvarez,CAVITE,cur:exact,2730.0,918.0,,vital_events_2017.xlsx
2017,0403401000,Alaminos,LAGUNA,cur:exact,803.0,331.0,,vital_events_2017.xlsx
2017,0403402000,Bay,LAGUNA,cur:exact,1120.0,449.0,,vital_events_2017.xlsx
2017,0403403000,City of Biñan,LAGUNA,cur:exact,6015.0,1942.0,,vital_events_2017.xlsx
2017,0403404000,Cabuyao City,LAGUNA,cur:exact,5086.0,1421.0,,vital_events_2017.xlsx
2017,0403405000,City of Calamba,LAGUNA,cur:exact,8001.0,2656.0,,vital_events_2017.xlsx
2017,0403406000,Calauan,LAGUNA,cur:exact,1267.0,500.0,,vital_events_2017.xlsx
2017,0403407000,Cavinti,LAGUNA,cur:exact,302.0,156.0,,vital_events_2017.xlsx
2017,0403408000,Famy,LAGUNA,cur:exact,270.0,93.0,,vital_events_2017.xlsx
2017,0403409000,Kalayaan,LAGUNA,cur:exact,358.0,124.0,,vital_events_2017.xlsx
2017,0403410000,Liliw,LAGUNA,cur:exact,580.0,268.0,,vital_events_2017.xlsx
2017,0403411000,Los Baños,LAGUNA,cur:exact,1573.0,729.0,,vital_events_2017.xlsx
2017,0403412000,Luisiana,LAGUNA,cur:exact,285.0,139.0,,vital_events_2017.xlsx
2017,0403413000,Lumban,LAGUNA,cur:exact,493.0,217.0,,vital_events_2017.xlsx
2017,0403414000,Mabitac,LAGUNA,cur:exact,333.0,120.0,,vital_events_2017.xlsx
2017,0403415000,Magdalena,LAGUNA,cur:exact,454.0,163.0,,vital_events_2017.xlsx
2017,0403416000,Majayjay,LAGUNA,cur:exact,379.0,197.0,,vital_events_2017.xlsx
2017,0403417000,Nagcarlan,LAGUNA,cur:exact,915.0,452.0,,vital_events_2017.xlsx
2017,0403418000,Paete,LAGUNA,cur:exact,391.0,197.0,,vital_events_2017.xlsx
2017,0403419000,Pagsanjan,LAGUNA,cur:exact,624.0,308.0,,vital_events_2017.xlsx
2017,0403420000,Pakil,LAGUNA,cur:exact,331.0,132.0,,vital_events_2017.xlsx
2017,0403421000,Pangil,LAGUNA,cur:exact,334.0,182.0,,vital_events_2017.xlsx
2017,0403422000,Pila,LAGUNA,cur:exact,797.0,337.0,,vital_events_2017.xlsx
2017,0403423000,Rizal,LAGUNA,cur:exact,258.0,102.0,,vital_events_2017.xlsx
2017,0403424000,San Pablo City,LAGUNA,cur:exact,4625.0,1855.0,,vital_events_2017.xlsx
2017,0403425000,City of San Pedro,LAGUNA,cur:exact,4796.0,1890.0,,vital_events_2017.xlsx
2017,0403426000,Santa Cruz (Capital),LAGUNA,cur:exact,1850.0,838.0,,vital_events_2017.xlsx
2017,0403427000,Santa Maria,LAGUNA,cur:exact,450.0,186.0,,vital_events_2017.xlsx
2017,0403428000,City of Santa Rosa,LAGUNA,cur:exact,5839.0,1817.0,,vital_events_2017.xlsx
2017,0403429000,Siniloan,LAGUNA,cur:exact,671.0,240.0,,vital_events_2017.xlsx
2017,0403430000,Victoria,LAGUNA,cur:exact,678.0,240.0,,vital_events_2017.xlsx
2017,0405601000,Agdangan,QUEZON,cur:exact,197.0,91.0,,vital_events_2017.xlsx
2017,0405602000,Alabat,QUEZON,cur:exact,252.0,138.0,,vital_events_2017.xlsx
2017,0405603000,Atimonan,QUEZON,cur:exact,1038.0,507.0,,vital_events_2017.xlsx
2017,0405605000,Buenavista,QUEZON,cur:exact,541.0,145.0,,vital_events_2017.xlsx
2017,0405606000,Burdeos,QUEZON,cur:exact,267.0,113.0,,vital_events_2017.xlsx
2017,0405607000,Calauag,QUEZON,cur:exact,1055.0,447.0,,vital_events_2017.xlsx
2017,0405608000,Candelaria,QUEZON,cur:exact,2325.0,810.0,,vital_events_2017.xlsx
2017,0405610000,Catanauan,QUEZON,cur:exact,1283.0,446.0,,vital_events_2017.xlsx
2017,0405615000,Dolores,QUEZON,cur:exact,403.0,187.0,,vital_events_2017.xlsx
2017,0405616000,General Luna,QUEZON,cur:exact,417.0,159.0,,vital_events_2017.xlsx
2017,0405617000,General Nakar,QUEZON,cur:exact,477.0,119.0,,vital_events_2017.xlsx
2017,0405618000,Guinayangan,QUEZON,cur:exact,674.0,229.0,,vital_events_2017.xlsx
2017,0405619000,Gumaca,QUEZON,cur:exact,1165.0,540.0,,vital_events_2017.xlsx
2017,0405620000,Infanta,QUEZON,cur:exact,1123.0,425.0,,vital_events_2017.xlsx
2017,0405621000,Jomalig,QUEZON,cur:exact,102.0,13.0,,vital_events_2017.xlsx
2017,0405622000,Lopez,QUEZON,cur:exact,1682.0,600.0,,vital_events_2017.xlsx
2017,0405623000,Lucban,QUEZON,cur:exact,786.0,369.0,,vital_events_2017.xlsx
2017,0405625000,Macalelon,QUEZON,cur:exact,399.0,149.0,,vital_events_2017.xlsx
2017,0405627000,Mauban,QUEZON,cur:exact,1061.0,396.0,,vital_events_2017.xlsx
2017,0405628000,Mulanay,QUEZON,cur:exact,983.0,276.0,,vital_events_2017.xlsx
2017,0405629000,Padre Burgos,QUEZON,cur:exact,276.0,131.0,,vital_events_2017.xlsx
2017,0405630000,Pagbilao,QUEZON,cur:exact,1084.0,492.0,,vital_events_2017.xlsx
2017,0405631000,Panukulan,QUEZON,cur:exact,165.0,71.0,,vital_events_2017.xlsx
2017,0405632000,Patnanungan,QUEZON,cur:exact,182.0,54.0,,vital_events_2017.xlsx
2017,0405633000,Perez,QUEZON,cur:exact,160.0,82.0,,vital_events_2017.xlsx
2017,0405634000,Pitogo,QUEZON,cur:exact,302.0,145.0,,vital_events_2017.xlsx
2017,0405635000,Plaridel,QUEZON,cur:exact,159.0,83.0,,vital_events_2017.xlsx
2017,0405636000,Polillo,QUEZON,cur:exact,444.0,185.0,,vital_events_2017.xlsx
2017,0405637000,Quezon,QUEZON,cur:exact,213.0,104.0,,vital_events_2017.xlsx
2017,0405638000,Real,QUEZON,cur:exact,526.0,211.0,,vital_events_2017.xlsx
2017,0405639000,Sampaloc,QUEZON,cur:exact,175.0,100.0,,vital_events_2017.xlsx
2017,0405640000,San Andres,QUEZON,cur:exact,373.0,147.0,,vital_events_2017.xlsx
2017,0405641000,San Antonio,QUEZON,cur:exact,513.0,188.0,,vital_events_2017.xlsx
2017,0405642000,San Francisco (Aurora),QUEZON,cur:stripped,907.0,318.0,,vital_events_2017.xlsx
2017,0405644000,San Narciso,QUEZON,cur:exact,824.0,259.0,,vital_events_2017.xlsx
2017,0405645000,Sariaya,QUEZON,cur:exact,2590.0,900.0,,vital_events_2017.xlsx
2017,0405646000,Tagkawayan,QUEZON,cur:exact,745.0,335.0,,vital_events_2017.xlsx
2017,0405647000,City of Tayabas,QUEZON,cur:exact,1662.0,647.0,,vital_events_2017.xlsx
2017,0405648000,Tiaong,QUEZON,cur:exact,1427.0,612.0,,vital_events_2017.xlsx
2017,0405649000,Unisan,QUEZON,cur:exact,305.0,153.0,,vital_events_2017.xlsx
2017,0405801000,Angono,RIZAL,cur:exact,1892.0,710.0,,vital_events_2017.xlsx
2017,0405802000,City of Antipolo (Capital),RIZAL,cur:exact,14624.0,4723.0,,vital_events_2017.xlsx
2017,0405803000,Baras,RIZAL,cur:exact,972.0,255.0,,vital_events_2017.xlsx
2017,0405804000,Binangonan,RIZAL,cur:exact,4472.0,1694.0,,vital_events_2017.xlsx
2017,0405805000,Cainta,RIZAL,cur:exact,5221.0,1938.0,,vital_events_2017.xlsx
2017,0405806000,Cardona,RIZAL,cur:exact,778.0,335.0,,vital_events_2017.xlsx
2017,0405807000,Jala-Jala,RIZAL,cur:exact,474.0,179.0,,vital_events_2017.xlsx
2017,0405808000,Rodriguez (Montalban),RIZAL,cur:stripped,6620.0,1930.0,,vital_events_2017.xlsx
2017,0405809000,Morong,RIZAL,cur:exact,1015.0,426.0,,vital_events_2017.xlsx
2017,0405810000,Pililla,RIZAL,cur:exact,1106.0,369.0,,vital_events_2017.xlsx
2017,0405811000,San Mateo,RIZAL,cur:exact,3853.0,1378.0,,vital_events_2017.xlsx
2017,0405812000,Tanay,RIZAL,cur:exact,2161.0,722.0,,vital_events_2017.xlsx
2017,0405813000,Taytay,RIZAL,cur:exact,6000.0,1720.0,,vital_events_2017.xlsx
2017,0405814000,Teresa,RIZAL,cur:exact,965.0,330.0,,vital_events_2017.xlsx
2017,0431200000,Lucena City (Capital),QUEZON,cur:exact,4752.0,1900.0,,vital_events_2017.xlsx
2017,0500501000,Bacacay,ALBAY,cur:exact,1282.0,526.0,,vital_events_2017.xlsx
2017,0500502000,Camalig,ALBAY,cur:exact,1221.0,532.0,,vital_events_2017.xlsx
2017,0500503000,Daraga (Locsin),ALBAY,cur:stripped,2177.0,873.0,,vital_events_2017.xlsx
2017,0500504000,Guinobatan,ALBAY,cur:exact,1445.0,629.0,,vital_events_2017.xlsx
2017,0500505000,Jovellar,ALBAY,cur:exact,289.0,109.0,,vital_events_2017.xlsx
2017,0500506000,Legazpi City (Capital),ALBAY,cur:exact,3770.0,1315.0,,vital_events_2017.xlsx
2017,0500507000,Libon,ALBAY,cur:exact,1351.0,520.0,,vital_events_2017.xlsx
2017,0500508000,City of Ligao,ALBAY,cur:exact,2253.0,825.0,,vital_events_2017.xlsx
2017,0500509000,Malilipot,ALBAY,cur:exact,710.0,294.0,,vital_events_2017.xlsx
2017,0500510000,Malinao,ALBAY,cur:exact,847.0,325.0,,vital_events_2017.xlsx
2017,0500511000,Manito,ALBAY,cur:exact,456.0,156.0,,vital_events_2017.xlsx
2017,0500512000,Oas,ALBAY,cur:exact,1117.0,422.0,,vital_events_2017.xlsx
2017,0500513000,Pio Duran,ALBAY,cur:exact,811.0,287.0,,vital_events_2017.xlsx
2017,0500514000,Polangui,ALBAY,cur:exact,1611.0,597.0,,vital_events_2017.xlsx
2017,0500515000,Rapu-Rapu,ALBAY,cur:exact,578.0,152.0,,vital_events_2017.xlsx
2017,0500516000,Santo Domingo (Libog),ALBAY,cur:stripped,582.0,243.0,,vital_events_2017.xlsx
2017,0500517000,City of Tabaco,ALBAY,cur:exact,2611.0,952.0,,vital_events_2017.xlsx
2017,0500518000,Tiwi,ALBAY,cur:exact,1151.0,346.0,,vital_events_2017.xlsx
2017,0501601000,Basud,CAMARINES NORTE,cur:exact,862.0,265.0,,vital_events_2017.xlsx
2017,0501602000,Capalonga,CAMARINES NORTE,cur:exact,708.0,188.0,,vital_events_2017.xlsx
2017,0501603000,Daet (Capital),CAMARINES NORTE,cur:exact,2045.0,752.0,,vital_events_2017.xlsx
2017,0501604000,San Lorenzo Ruiz (Imelda),CAMARINES NORTE,cur:stripped,297.0,92.0,,vital_events_2017.xlsx
2017,0501605000,Jose Panganiban,CAMARINES NORTE,cur:exact,1308.0,430.0,,vital_events_2017.xlsx
2017,0501606000,Labo,CAMARINES NORTE,cur:exact,2256.0,661.0,,vital_events_2017.xlsx
2017,0501607000,Mercedes,CAMARINES NORTE,cur:exact,1112.0,352.0,,vital_events_2017.xlsx
2017,0501608000,Paracale,CAMARINES NORTE,cur:exact,1193.0,368.0,,vital_events_2017.xlsx
2017,0501609000,San Vicente,CAMARINES NORTE,cur:exact,272.0,68.0,,vital_events_2017.xlsx
2017,0501610000,Santa Elena,CAMARINES NORTE,cur:exact,911.0,267.0,,vital_events_2017.xlsx
2017,0501611000,Talisay,CAMARINES NORTE,cur:exact,473.0,183.0,,vital_events_2017.xlsx
2017,0501612000,Vinzons,CAMARINES NORTE,cur:exact,893.0,294.0,,vital_events_2017.xlsx
2017,0501701000,Baao,CAMARINES SUR,cur:exact,1134.0,443.0,,vital_events_2017.xlsx
2017,0501702000,Balatan,CAMARINES SUR,cur:exact,782.0,210.0,,vital_events_2017.xlsx
2017,0501703000,Bato,CAMARINES SUR,cur:exact,1009.0,315.0,,vital_events_2017.xlsx
2017,0501704000,Bombon,CAMARINES SUR,cur:exact,366.0,124.0,,vital_events_2017.xlsx
2017,0501705000,Buhi,CAMARINES SUR,cur:exact,1528.0,586.0,,vital_events_2017.xlsx
2017,0501706000,Bula,CAMARINES SUR,cur:exact,1371.0,441.0,,vital_events_2017.xlsx
2017,0501707000,Cabusao,CAMARINES SUR,cur:exact,337.0,126.0,,vital_events_2017.xlsx
2017,0501708000,Calabanga,CAMARINES SUR,cur:exact,1731.0,544.0,,vital_events_2017.xlsx
2017,0501709000,Camaligan,CAMARINES SUR,cur:exact,433.0,151.0,,vital_events_2017.xlsx
2017,0501710000,Canaman,CAMARINES SUR,cur:exact,572.0,221.0,,vital_events_2017.xlsx
2017,0501711000,Caramoan,CAMARINES SUR,cur:exact,887.0,244.0,,vital_events_2017.xlsx
2017,0501712000,Del Gallego,CAMARINES SUR,cur:exact,478.0,142.0,,vital_events_2017.xlsx
2017,0501713000,Gainza,CAMARINES SUR,cur:exact,225.0,65.0,,vital_events_2017.xlsx
